CÓDIGO DE EMERGENCIA-SINPAD,AÑO,MES,COD. DISTRITO,DPTO.,PROV.,DIST.,EMERGENCIA,FALLECIDOS,DAMNIFICADOS,AFECTADOS,VIVIENDAS DESTRUIDAS
16332,2006,Febrero,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,23.0,10.0,5.0
15287,2006,Febrero,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
16335,2006,Marzo,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,11.0,0.0,1.0
18595,2006,Abril,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,DESLIZAMIENTO,0.0,6.0,500.0,1.0
15872,2006,Febrero,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,29.0,52.0,4.0
14428,2006,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,DESLIZAMIENTO,0.0,4.0,0.0,1.0
14556,2006,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,INUNDACIÓN,0.0,0.0,500.0,0.0
16510,2006,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,550.0,0.0
17948,2006,Marzo,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,2100.0,0.0
18567,2006,Marzo,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,6.0,750.0,2.0
14461,2006,Febrero,200406,PIURA,MORROPÓN,SALITRAL,INUNDACIÓN,0.0,45.0,0.0,10.0
16459,2006,Febrero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,0.0,1050.0,0.0
15288,2006,Febrero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,0.0,755.0,0.0
16431,2006,Abril,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,0.0,250.0,0.0
15571,2006,Enero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,INUNDACIÓN,0.0,55.0,0.0,11.0
16745,2006,Enero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,INUNDACIÓN,0.0,0.0,300.0,0.0
16461,2006,Enero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,0.0,200.0,0.0
15871,2006,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,0.0,20.0,0.0
16402,2006,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,4.0,51.0,2.0
15880,2006,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,58.0,0.0,16.0
15870,2006,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,5.0,0.0,1.0
17356,2006,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,36.0,0.0,9.0
18628,2006,Enero,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,10.0,0.0,2.0
18629,2006,Enero,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,0.0,80.0,0.0
15470,2006,Enero,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,4.0,0.0,2.0
16313,2006,Marzo,200801,PIURA,SECHURA,SECHURA,LLUVIA INTENSA,0.0,11.0,0.0,2.0
16463,2006,Marzo,200801,PIURA,SECHURA,SECHURA,LLUVIA INTENSA,0.0,0.0,6000.0,0.0
15163,2006,Marzo,200803,PIURA,SECHURA,BERNAL,INUNDACIÓN,0.0,0.0,1010.0,0.0
16746,2006,Marzo,200803,PIURA,SECHURA,BERNAL,INUNDACIÓN,0.0,25.0,0.0,5.0
14328,2006,Enero,240101,TUMBES,TUMBES,TUMBES,LLUVIA INTENSA,0.0,4.0,214.0,1.0
14702,2006,Febrero,240101,TUMBES,TUMBES,TUMBES,LLUVIA INTENSA,0.0,278.0,64808.0,70.0
17904,2006,Abril,240101,TUMBES,TUMBES,TUMBES,DESLIZAMIENTO,0.0,0.0,9.0,0.0
15487,2006,Febrero,240102,TUMBES,TUMBES,CORRALES,LLUVIA INTENSA,1.0,30.0,500.0,10.0
15523,2006,Febrero,240103,TUMBES,TUMBES,LA CRUZ,LLUVIA INTENSA,0.0,29.0,2140.0,7.0
15485,2006,Marzo,240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,LLUVIA INTENSA,0.0,7.0,906.0,2.0
15490,2006,Febrero,240105,TUMBES,TUMBES,SAN JACINTO,LLUVIA INTENSA,0.0,56.0,561.0,16.0
16834,2006,Junio,240105,TUMBES,TUMBES,SAN JACINTO,DESLIZAMIENTO,0.0,5.0,0.0,1.0
17903,2006,Junio,240105,TUMBES,TUMBES,SAN JACINTO,DESLIZAMIENTO,0.0,0.0,150.0,0.0
18027,2006,Setiembre,240105,TUMBES,TUMBES,SAN JACINTO,DESLIZAMIENTO,0.0,0.0,45.0,0.0
15483,2006,Marzo,240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,LLUVIA INTENSA,0.0,0.0,832.0,0.0
14704,2006,Febrero,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,LLUVIA INTENSA,0.0,24.0,0.0,4.0
18209,2006,Enero,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,LLUVIA INTENSA,0.0,0.0,23.0,0.0
18210,2006,Febrero,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,LLUVIA INTENSA,0.0,0.0,181.0,0.0
15488,2006,Marzo,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,LLUVIA INTENSA,0.0,2.0,233.0,1.0
14332,2006,Febrero,240301,TUMBES,ZARUMILLA,ZARUMILLA,LLUVIA INTENSA,0.0,0.0,113.0,0.0
14335,2006,Febrero,240301,TUMBES,ZARUMILLA,ZARUMILLA,LLUVIA INTENSA,0.0,0.0,76.0,0.0
14705,2006,Febrero,240301,TUMBES,ZARUMILLA,ZARUMILLA,LLUVIA INTENSA,0.0,10.0,442.0,2.0
15484,2006,Marzo,240302,TUMBES,ZARUMILLA,AGUAS VERDES,LLUVIA INTENSA,0.0,0.0,87.0,0.0
15489,2006,Marzo,240303,TUMBES,ZARUMILLA,MATAPALO,LLUVIA INTENSA,0.0,40.0,2500.0,8.0
14329,2006,Febrero,240304,TUMBES,ZARUMILLA,PAPAYAL,LLUVIA INTENSA,0.0,0.0,0.0,0.0
14334,2006,Febrero,240304,TUMBES,ZARUMILLA,PAPAYAL,LLUVIA INTENSA,0.0,18.0,939.0,4.0
20451,2007,Marzo,130202,LA LIBERTAD,ASCOPE,CHICAMA,INUNDACIÓN,0.0,0.0,385.0,0.0
20520,2007,Abril,130202,LA LIBERTAD,ASCOPE,CHICAMA,INUNDACIÓN,0.0,0.0,425.0,0.0
24075,2007,Octubre,130301,LA LIBERTAD,BOLÍVAR,BOLÍVAR,LLUVIA INTENSA,0.0,4.0,0.0,1.0
24073,2007,Octubre,130305,LA LIBERTAD,BOLÍVAR,UCHUMARCA,LLUVIA INTENSA,0.0,3.0,0.0,1.0
20474,2007,Marzo,130501,LA LIBERTAD,JULCÁN,JULCÁN,LLUVIA INTENSA,0.0,10.0,9.0,3.0
20479,2007,Marzo,130502,LA LIBERTAD,JULCÁN,CALAMARCA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
20475,2007,Marzo,130502,LA LIBERTAD,JULCÁN,CALAMARCA,LLUVIA INTENSA,0.0,15.0,5.0,3.0
20681,2007,Marzo,130601,LA LIBERTAD,OTUZCO,OTUZCO,LLUVIA INTENSA,0.0,7.0,0.0,1.0
20680,2007,Abril,130601,LA LIBERTAD,OTUZCO,OTUZCO,LLUVIA INTENSA,0.0,7.0,0.0,1.0
20854,2007,Abril,130601,LA LIBERTAD,OTUZCO,OTUZCO,LLUVIA INTENSA,0.0,11.0,0.0,2.0
21157,2007,Mayo,130601,LA LIBERTAD,OTUZCO,OTUZCO,LLUVIA INTENSA,0.0,0.0,2.0,0.0
21308,2007,Mayo,130601,LA LIBERTAD,OTUZCO,OTUZCO,DESLIZAMIENTO,0.0,0.0,60.0,0.0
21288,2007,Mayo,130601,LA LIBERTAD,OTUZCO,OTUZCO,DESLIZAMIENTO,0.0,0.0,0.0,0.0
20677,2007,Marzo,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,LLUVIA INTENSA,0.0,1.0,0.0,1.0
21232,2007,Abril,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
20565,2007,Enero,130608,LA LIBERTAD,OTUZCO,MACHE,HUAYCO,0.0,28.0,0.0,5.0
20849,2007,Abril,130614,LA LIBERTAD,OTUZCO,USQUIL,DESLIZAMIENTO,0.0,7.0,0.0,2.0
20988,2007,Abril,130614,LA LIBERTAD,OTUZCO,USQUIL,LLUVIA INTENSA,0.0,9.0,0.0,1.0
20577,2007,Enero,130801,LA LIBERTAD,PATAZ,TAYABAMBA,LLUVIA INTENSA,0.0,1.0,0.0,1.0
20437,2007,Febrero,130801,LA LIBERTAD,PATAZ,TAYABAMBA,HUAYCO,0.0,6.0,0.0,1.0
20551,2007,Marzo,130801,LA LIBERTAD,PATAZ,TAYABAMBA,LLUVIA INTENSA,0.0,3.0,0.0,1.0
23837,2007,Julio,130801,LA LIBERTAD,PATAZ,TAYABAMBA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
23835,2007,Octubre,130801,LA LIBERTAD,PATAZ,TAYABAMBA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
20527,2007,Enero,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,LLUVIA INTENSA,0.0,4.0,0.0,1.0
20733,2007,Abril,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,LLUVIA INTENSA,0.0,17.0,0.0,2.0
20859,2007,Abril,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,DESLIZAMIENTO,0.0,37.0,220.0,7.0
21203,2007,Abril,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,LLUVIA INTENSA,0.0,5.0,0.0,1.0
21202,2007,Abril,130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,DESLIZAMIENTO,0.0,28.0,7.0,8.0
24187,2007,Noviembre,130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORÁN,LLUVIA INTENSA,0.0,0.0,6.0,0.0
20986,2007,Abril,130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARÍN,DESLIZAMIENTO,0.0,15.0,85.0,3.0
20943,2007,Enero,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,4000.0,0.0
24463,2007,Diciembre,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,80.0,0.0,14.0
21261,2007,Enero,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,0.0,6.0,0.0
21346,2007,Marzo,200107,PIURA,PIURA,CURA MORI,INUNDACIÓN,0.0,0.0,400.0,0.0
21457,2007,Abril,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,0.0,400.0,0.0
28483,2007,Noviembre,200110,PIURA,PIURA,LA UNIÓN,DESLIZAMIENTO,0.0,2.0,0.0,1.0
21443,2007,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,45.0,0.0
21441,2007,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,20.0,0.0
21400,2007,Marzo,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,56.0,0.0
21407,2007,Abril,200111,PIURA,PIURA,LAS LOMAS,INUNDACIÓN,0.0,0.0,25.0,0.0
21462,2007,Abril,200111,PIURA,PIURA,LAS LOMAS,DESLIZAMIENTO,0.0,0.0,35.0,0.0
21403,2007,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,27.0,15.0,6.0
21469,2007,Abril,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,16.0,0.0,4.0
21562,2007,Mayo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,15.0,0.0
20278,2007,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,212.0,1080.0,53.0
21394,2007,Marzo,200205,PIURA,AYABACA,MONTERO,INUNDACIÓN,0.0,23.0,1508.0,5.0
21440,2007,Abril,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,200.0,0.0,0.0
21265,2007,Enero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,7.0,0.0
21280,2007,Enero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,7.0,0.0,0.0
21274,2007,Enero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,5.0,0.0
22177,2007,Marzo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,7.0,0.0
21486,2007,Abril,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,154.0,0.0
22101,2007,Abril,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,3.0,0.0
28315,2007,Mayo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,4.0,0.0,1.0
28312,2007,Mayo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,6.0,0.0,1.0
22474,2007,Junio,200301,PIURA,HUANCABAMBA,HUANCABAMBA,INUNDACIÓN,0.0,0.0,12.0,0.0
23217,2007,Julio,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
28409,2007,Julio,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,1.0,0.0,1.0
23220,2007,Julio,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,3.0,0.0,0.0
28411,2007,Agosto,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,2.0,0.0,1.0
28415,2007,Agosto,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,1.0,0.0,1.0
23886,2007,Setiembre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,1.0,4.0,1.0
28475,2007,Setiembre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,4.0,0.0,1.0
28478,2007,Octubre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,4.0,0.0,1.0
28380,2007,Noviembre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,DESLIZAMIENTO,0.0,55.0,0.0,18.0
28381,2007,Noviembre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,4.0,0.0,1.0
28382,2007,Noviembre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,16.0,0.0,3.0
28308,2007,Enero,200302,PIURA,HUANCABAMBA,CANCHAQUE,INUNDACIÓN,0.0,0.0,50.0,0.0
21439,2007,Abril,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,5.0,0.0,1.0
28306,2007,Enero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,6.0,0.0,1.0
21426,2007,Febrero,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,0.0,7.0,0.0
21436,2007,Enero,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,1.0,0.0
21485,2007,Abril,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,40.0,0.0
28313,2007,Mayo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,6.0,0.0,1.0
28414,2007,Agosto,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,5.0,0.0,1.0
21268,2007,Enero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,179.0,0.0
21298,2007,Enero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,4.0,0.0
21334,2007,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,4.0,0.0
21336,2007,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,4.0,0.0
21340,2007,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,3.0,0.0
21434,2007,Marzo,200401,PIURA,MORROPÓN,CHULUCANAS,INUNDACIÓN,0.0,0.0,760.0,0.0
21458,2007,Abril,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,160.0,0.0
28493,2007,Octubre,200401,PIURA,MORROPÓN,CHULUCANAS,INUNDACIÓN,0.0,0.0,90.0,0.0
21429,2007,Enero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,0.0,20.0,0.0
21409,2007,Marzo,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,0.0,1100.0,0.0
19385,2007,Enero,200501,PIURA,PAITA,PAITA,DESLIZAMIENTO,0.0,0.0,105.0,0.0
28309,2007,Abril,200801,PIURA,SECHURA,SECHURA,INUNDACIÓN,0.0,0.0,100.0,0.0
19882,2007,Enero,240101,TUMBES,TUMBES,TUMBES,LLUVIA INTENSA,0.0,5.0,0.0,1.0
24590,2007,Diciembre,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,LLUVIA INTENSA,0.0,0.0,133.0,0.0
26243,2008,Marzo,130203,LA LIBERTAD,ASCOPE,CHOCOPE,LLUVIA INTENSA,0.0,8.0,0.0,1.0
27962,2008,Mayo,130203,LA LIBERTAD,ASCOPE,CHOCOPE,LLUVIA INTENSA,0.0,10.0,0.0,2.0
27841,2008,Marzo,130401,LA LIBERTAD,CHEPÉN,CHEPÉN,DESLIZAMIENTO,0.0,0.0,4.0,0.0
27843,2008,Marzo,130401,LA LIBERTAD,CHEPÉN,CHEPÉN,LLUVIA INTENSA,0.0,17.0,20.0,2.0
27947,2008,Marzo,130402,LA LIBERTAD,CHEPÉN,PACANGA,LLUVIA INTENSA,0.0,30.0,0.0,9.0
26912,2008,Febrero,130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,LLUVIA INTENSA,0.0,0.0,1000.0,0.0
25637,2008,Febrero,130501,LA LIBERTAD,JULCÁN,JULCÁN,DESLIZAMIENTO,0.0,0.0,1290.0,0.0
26517,2008,Abril,130501,LA LIBERTAD,JULCÁN,JULCÁN,LLUVIA INTENSA,0.0,0.0,20.0,0.0
27948,2008,Marzo,130601,LA LIBERTAD,OTUZCO,OTUZCO,LLUVIA INTENSA,0.0,27.0,0.0,6.0
27955,2008,Abril,130614,LA LIBERTAD,OTUZCO,USQUIL,LLUVIA INTENSA,0.0,14.0,0.0,3.0
27429,2008,Mayo,130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,DESLIZAMIENTO,0.0,123.0,0.0,30.0
30869,2008,Noviembre,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
26516,2008,Marzo,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
27741,2008,Junio,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,LLUVIA INTENSA,0.0,0.0,2.0,0.0
26454,2008,Febrero,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,LLUVIA INTENSA,0.0,0.0,600.0,0.0
25649,2008,Febrero,140103,LAMBAYEQUE,CHICLAYO,ETEN,LLUVIA INTENSA,0.0,0.0,970.0,0.0
27816,2008,Marzo,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,LLUVIA INTENSA,0.0,6.0,0.0,1.0
29560,2008,Abril,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,LLUVIA INTENSA,0.0,16.0,0.0,3.0
30115,2008,Octubre,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,INUNDACIÓN,0.0,0.0,5.0,0.0
27820,2008,Marzo,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,LLUVIA INTENSA,0.0,0.0,5.0,0.0
25706,2008,Febrero,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,INUNDACIÓN,0.0,0.0,970.0,0.0
26468,2008,Febrero,140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
25535,2008,Febrero,140110,LAMBAYEQUE,CHICLAYO,OYOTÚN,LLUVIA INTENSA,0.0,325.0,3865.0,65.0
26001,2008,Marzo,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,LLUVIA INTENSA,0.0,0.0,300.0,0.0
26461,2008,Febrero,140113,LAMBAYEQUE,CHICLAYO,REQUE,LLUVIA INTENSA,0.0,10.0,345.0,2.0
26127,2008,Marzo,140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,LLUVIA INTENSA,0.0,0.0,75.0,0.0
26469,2008,Febrero,140115,LAMBAYEQUE,CHICLAYO,SAÑA,INUNDACIÓN,0.0,0.0,980.0,0.0
25724,2008,Febrero,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,INUNDACIÓN,0.0,10.0,75.0,2.0
27443,2008,Abril,140118,LAMBAYEQUE,CHICLAYO,POMALCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
26462,2008,Febrero,140119,LAMBAYEQUE,CHICLAYO,PUCALÁ,LLUVIA INTENSA,0.0,0.0,150.0,0.0
25985,2008,Febrero,140120,LAMBAYEQUE,CHICLAYO,TUMÁN,LLUVIA INTENSA,0.0,0.0,1500.0,180.0
30385,2008,Noviembre,140120,LAMBAYEQUE,CHICLAYO,TUMÁN,INUNDACIÓN,0.0,0.0,1000.0,0.0
26474,2008,Febrero,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
25676,2008,Febrero,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,410.0,8598.0,82.0
29554,2008,Mayo,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,HUAYCO,0.0,4.0,0.0,1.0
29076,2008,Agosto,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,8.0,0.0,2.0
25675,2008,Febrero,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,LLUVIA INTENSA,0.0,4445.0,12635.0,889.0
25611,2008,Febrero,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,LLUVIA INTENSA,1.0,150.0,5270.0,30.0
26490,2008,Febrero,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LLUVIA INTENSA,0.0,445.0,0.0,89.0
28857,2008,Julio,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,INUNDACIÓN,0.0,0.0,3.0,0.0
26472,2008,Febrero,140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,LLUVIA INTENSA,0.0,50.0,945.0,10.0
25443,2008,Febrero,140303,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,INUNDACIÓN,0.0,245.0,1935.0,49.0
25533,2008,Febrero,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LLUVIA INTENSA,0.0,0.0,5000.0,0.0
25815,2008,Febrero,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMÍ,LLUVIA INTENSA,0.0,25.0,455.0,5.0
26003,2008,Marzo,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LLUVIA INTENSA,0.0,0.0,1500.0,0.0
26021,2008,Febrero,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LLUVIA INTENSA,0.0,40.0,2575.0,8.0
28347,2008,Mayo,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
25745,2008,Febrero,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LLUVIA INTENSA,0.0,860.0,2995.0,172.0
25444,2008,Febrero,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,INUNDACIÓN,0.0,130.0,1285.0,187.0
25620,2008,Febrero,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,1050.0,2065.0,210.0
27823,2008,Abril,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,0.0,195.0,0.0
27799,2008,Junio,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,0.0,30.0,0.0
26463,2008,Febrero,140312,LAMBAYEQUE,LAMBAYEQUE,TÚCUME,LLUVIA INTENSA,0.0,150.0,1750.0,30.0
25222,2008,Enero,200101,PIURA,PIURA,PIURA,INUNDACIÓN,0.0,0.0,45.0,0.0
25500,2008,Febrero,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,1.0,150.0,6360.0,30.0
29294,2008,Marzo,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
25220,2008,Enero,200104,PIURA,PIURA,CASTILLA,INUNDACIÓN,0.0,0.0,50.0,0.0
25681,2008,Febrero,200104,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,2950.0,5000.0,50.0
25937,2008,Febrero,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,90.0,0.0,15.0
29306,2008,Abril,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,6.0,0.0,2.0
27545,2008,Abril,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,25.0,100.0,0.0
29249,2008,Febrero,200108,PIURA,PIURA,EL TALLÁN,INUNDACIÓN,0.0,0.0,200.0,0.0
26144,2008,Febrero,200109,PIURA,PIURA,LA ARENA,LLUVIA INTENSA,0.0,500.0,550.0,15.0
29274,2008,Marzo,200109,PIURA,PIURA,LA ARENA,LLUVIA INTENSA,0.0,7.0,45.0,1.0
29252,2008,Febrero,200110,PIURA,PIURA,LA UNIÓN,INUNDACIÓN,0.0,0.0,200.0,0.0
25852,2008,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,405.0,11.0
29293,2008,Marzo,200111,PIURA,PIURA,LAS LOMAS,INUNDACIÓN,0.0,15.0,0.0,3.0
29303,2008,Abril,200111,PIURA,PIURA,LAS LOMAS,INUNDACIÓN,0.0,13.0,0.0,3.0
24747,2008,Enero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,25.0,0.0
26004,2008,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,300.0,400.0,60.0
